#fname,lname,Position,JerseyNumber,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck
Grayland,Arnold,SS,35,Baylor,9/4/1997,Left,190,5'9",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Laremy,Tunsil,T,78,Ole Miss,8/2/1994,Right,316,6'5",ExtraLarge,Skin14,Face1,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Tytus,Howard,T,71,Tennessee,5/23/1996,Right,322,6'5",ExtraLarge,Skin13,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Charlie,Heck,T,67,North Carolina,11/20/1996,Right,311,6'8",Large,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Austin,Deculus,T,76,Louisiana State,3/12/1999,Right,321,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jordan,Akins,TE,88,Mississippi,4/19/1992,Right,250,6'4",Large,Skin6,Face5,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
O.J.,Howard,TE,83,Alabama,11/19/1994,Right,250,6'6",Normal,Skin3,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Brevin,Jordan,TE,9,"Miami, FL",7/16/2000,Right,247,6'3",Large,Skin12,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Brandin,Cooks,WR,13,Oregon State,9/25/1993,Right,186,5'10",Skinny,Skin6,Face7,No,Standard,FaceMask3,None,No,No,Team2,Team2,TapedSmall,TapedSmall,None,None,None,Shoe4,Shoe4,None,None,
Chris,Moore,WR,15,Cincinnati,6/16/1993,Right,200,6'1",Normal,Skin3,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Nico,Collins,WR,12,Michigan,3/19/1999,Right,215,6'4",Normal,Skin13,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Phillip,Dorsett II,WR,4,"Miami, FL",1/5/1993,Right,192,5'10",Normal,Skin5,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Amari,Rodgers,WR,19,Clemson,9/23/1999,Left,212,5'10",Normal,Skin13,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
John,Metchie III,WR,8,Alabama,7/18/2000,Right,189,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Justin,Britt,C,68,Missouri,5/29/1991,Right,315,6'6",Large,Skin9,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kristian,Fulton,CB,26,Texas A&M,9/3/1998,Right,197,6'0",Normal,Skin4,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Roger,McCreary,CB,21,Auburn,2/10/2000,Right,191,5'11",Normal,Skin6,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Elijah,Molden,CB,24,Washington,1/30/1999,Right,192,5'10",Normal,Skin18,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Caleb,Farley,CB,3,Virginia Tech,11/2/1998,Right,197,6'2",Normal,Skin2,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Terrance,Mitchell,CB,39,Oregon,5/27/1992,Right,190,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jeffery,Simmons,DE,98,North Texas,7/28/1997,Right,301,6'4",ExtraLarge,Skin12,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Denico,Autry,DE,96,Florida State,7/15/1990,Right,273,6'5",Large,Skin5,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Da'Shawn,Hand,DE,94,Alabama,11/14/1995,Right,297,6'3",Large,Skin4,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
DeMarcus,Walker,DE,95,Florida State,9/30/1994,Right,280,6'4",Large,Skin4,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Teair,Tart,DT,93,Ohio State,2/28/1997,Right,304,6'2",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Naquan,Jones,DT,90,San Jose State,2/5/1998,Right,313,6'3",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kevin,Byard,FS,31,Middle Tennessee St,8/17/1993,Right,212,5'11",Normal,Skin3,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Andrew,Adams,FS,47,Connecticut,10/28/1992,Right,202,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Nate,Davis,G,64,"Charlotte, NC",9/23/1996,Right,316,6'3",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dillon,Radunz,G,75,Ohio State,3/28/1998,Right,299,6'6",Large,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Aaron,Brewer,G,55,Washington,10/28/1997,Right,295,6'1",ExtraLarge,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jamarco,Jones,G,73,Ohio State,6/4/1996,Right,293,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Derrick,Henry,RB,22,Alabama,7/17/1994,Right,247,6'3",Large,Skin12,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Hassan,Haskins,RB,25,Michigan,11/26/1999,Right,227,6'2",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dontrell,Hilliard,RB,40,Tulane,2/26/1995,Right,202,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Trenton,Cannon,RB,23,Florida,7/23/1994,Right,185,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Zach,Cunningham,ILB,41,Vanderbilt,12/12/1994,Right,234,6'3",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
David,Long Jr,ILB,51,West Virginia,10/12/1996,Right,227,5'11",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Monty,Rice,ILB,56,Georgia,1/8/1999,Right,233,6'0",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chance,Campbell,ILB,45,Ole Miss,10/8/1999,Right,232,6'2",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dylan,Cole,ILB,53,L.A.      State,5/19/1994,Right,220,6'0",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jack,Gibbens,ILB,50,Minnesota,11/24/1998,Right,242,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Randy,Bullock,K,14,Texas A&M,12/16/1989,Right,206,5'9",Normal,Skin1,Face2,No,Standard,FaceMask2,None,No,No,None,None,None,None,None,None,None,Shoe6,Shoe6,None,None,
Harold,Landry III,OLB,58,Boston College,6/5/1996,Right,252,6'2",Large,Skin11,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Bud,Dupree,OLB,48,Kentucky,2/12/1993,Right,269,6'4",Large,Skin13,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Tarell,Basham,OLB,57,Ohio,3/18/1994,Right,249,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mario,Edwards Jr,OLB,94,Florida State,4/19/1994,Right,280,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Rashad,Weaver,OLB,99,Pittsburgh,11/10/1997,Right,259,6'4",Large,Skin2,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ryan,Stonehouse,P,4,Southeast Missouri,5/11/1999,Right,193,5'10",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ryan,Tannehill,QB,17,Texas A&M,7/27/1988,Right,222,6'4",Normal,Skin1,Face5,No,Revolution,FaceMask3,None,No,No,None,None,SingleWhite,SingleWhite,None,None,None,Shoe2,Shoe2,None,None,
Joshua,Dobbs,QB,11,Tennessee,1/26/1995,Right,216,6'3",Normal,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team1,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Malik,Willis,QB,7,Liberty,5/25/1999,Right,223,6'1",Large,Skin21,Face5,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Amani,Hooker,SS,37,Iowa,6/14/1998,Right,210,5'11",Normal,Skin19,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Lonnie,Johnson Jr,SS,20,Kentucky,11/4/1995,Right,210,6'2",Normal,Skin12,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Taylor,Lewan,T,77,Michigan,7/21/1991,Right,315,6'7",Large,Skin9,Face6,No,Standard,FaceMask23,None,No,No,Team1,Team1,TapedSmall,TapedSmall,HighWhite,HighWhite,None,Shoe6,Shoe6,None,None,
Nicholas,Petit-Frere,T,78,Ohio State,9/15/1999,Right,316,6'5",ExtraLarge,Skin6,Face4,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dennis,Daley,T,71,South Carolina,8/7/1996,Right,323,6'6",ExtraLarge,Skin14,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Le'Raven,Clark,T,61,Texas Tech,4/22/1993,Right,319,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Austin,Hooper,TE,81,Stanford,10/29/1994,Right,248,6'4",Large,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chigoziem,Okonkwo,TE,85,Maryland,9/8/1999,Right,238,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Geoff,Swaim,TE,87,Texas,9/16/1993,Right,260,6'4",Large,Skin1,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Robert,Woods,WR,2,USC,4/10/1992,Right,190,6'0",Normal,Skin4,Face1,No,Standard,FaceMask5,None,No,No,Type1,Type1,TapedSmall,TapedSmall,HighWhite,HighWhite,None,Shoe1,Shoe1,None,None,
Treylon,Burks,WR,16,Arkansas,3/23/2000,Right,224,6'2",Large,Skin5,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Nick,Westbrook-Ikhine,WR,15,Indiana,3/21/1997,Right,211,6'3",Normal,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kyle,Philips,WR,18,UCLA,6/17/1999,Right,189,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chris,Conley,WR,19,Georgia,10/25/1992,Right,205,6'3",Normal,Skin6,Face5,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Cody,Hollister,WR,8,Arkansas,11/18/1993,Right,216,6'4",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ben,Jones,C,60,Georgia,7/2/1989,Right,308,6'3",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Patrick,Peterson,CB,7,Louisiana State,7/11/1990,Right,219,6'1",Normal,Skin6,Face7,No,Standard,FaceMask5,None,No,No,Team1,Team1,TapedSmall,TapedSmall,None,None,None,Shoe6,Shoe6,None,None,
Cameron,Dantzler Sr,CB,3,Georgia,9/3/1998,Right,188,6'2",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Duke,Shelley,CB,20,Kansas State,10/8/1996,Right,176,5'8",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Andrew,Booth Jr,CB,23,Clemson,9/28/2000,Right,194,6'0",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chandon,Sullivan,CB,39,Western New Mexico,8/7/1996,Right,189,5'11",Normal,Skin13,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Harrison,Phillips,DE,97,Stanford,1/25/1996,Right,307,6'3",ExtraLarge,Skin1,Face1,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jonathan,Bullard,DE,93,Florida,10/22/1993,Right,290,6'2",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Esezi,Otomewo,DE,90,Minnesota,3/9/1999,Right,284,6'5",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ross,Blacklock,DE,96,TCU,7/9/1998,Right,290,6'3",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Khyiris,Tonga,DE,95,BYU,7/7/1996,Right,338,6'2",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dalvin,Tomlinson,DT,94,Alabama,2/28/1994,Right,312,6'3",ExtraLarge,Skin6,Face6,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
James,Lynch,DT,92,Baylor,1/20/1999,Right,295,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
C.J.,Ham,FB,30,"Augustana, SD",7/22/1993,Right,235,5'11",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Lewis,Cine,FS,6,Georgia,10/5/1999,Right,202,6'2",Normal,Skin6,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Camryn,Bynum,FS,24,California,7/19/1998,Right,198,6'0",Normal,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ezra,Cleveland,G,72,Boise State,5/8/1998,Right,311,6'6",Large,Skin1,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chris,Reed,G,62,Florida,7/22/1992,Right,310,6'5",ExtraLarge,Skin1,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ed,Ingram,G,67,Wisconsin,2/11/1999,Right,307,6'3",ExtraLarge,Skin4,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dalvin,Cook,RB,4,Florida State,8/10/1995,Right,213,5'11",Normal,Skin5,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Alexander,Mattison,RB,2,Boise State,6/19/1998,Right,215,5'11",Normal,Skin6,Face5,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ty,Chandler,RB,32,North Carolina,5/12/1998,Right,203,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kene,Nwangwu,RB,26,Iowa State,2/9/1998,Right,210,6'0",Normal,Skin6,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Eric,Kendricks,ILB,54,UCLA,2/29/1992,Right,232,6'0",Large,Skin2,Face6,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jordan,Hicks,ILB,58,Texas,6/27/1992,Right,236,6'1",Large,Skin4,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Troy,Dye,ILB,45,Oregon,9/18/1996,Right,225,6'3",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Brian,Asamoah II,ILB,33,Oklahoma,3/29/2000,Right,225,6'1",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Greg,Joseph,K,1,Harvard,8/4/1994,Right,208,6'0",Normal,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Danielle,Hunter,OLB,99,Washington State,10/29/1994,Right,263,6'5",Large,Skin4,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Za'Darius,Smith,OLB,55,Kentucky,9/8/1992,Right,275,6'4",Large,Skin21,Face6,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
D.J.,Wonnum,OLB,98,South Carolina,10/31/1997,Right,258,6'5",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Patrick,Jones II,OLB,91,Pittsburgh,9/29/1998,Right,262,6'5",Large,Skin14,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kenny,Willekes,OLB,79,Vanderbilt,7/22/1997,Right,264,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Luiji,Vilain,OLB,43,Wake Forest,3/10/1998,Right,252,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ryan,Wright,P,14,Tulane,6/1/2000,Right,245,6'3",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kirk,Cousins,QB,8,Michigan State,8/19/1988,Right,209,6'3",Normal,Skin1,Face2,No,Revolution,FaceMask3,None,No,No,None,None,Quarterback,None,None,None,None,Shoe3,Shoe3,None,None,
Nick,Mullens,QB,12,Southern Miss,3/21/1995,Right,190,6'1",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Harrison,Smith,SS,22,Notre Dame,2/2/1989,Left,214,6'2",Normal,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Josh,Metellus,SS,44,Michigan,1/21/1998,Right,209,5'11",Normal,Skin6,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Brian,O'Neill,T,75,Pittsburgh,9/15/1995,Right,310,6'7",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Christian,Darrisaw,T,71,Virginia Tech,6/2/1999,Right,314,6'5",ExtraLarge,Skin4,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Olisaemeka,Udoh,T,74,Arizona State,2/14/1997,Right,320,6'6",Large,Skin6,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Vederian,Lowe,T,63,Illinois,4/17/1999,Right,320,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
T.J.,Hockenson,TE,87,Iowa,7/3/1997,Right,251,6'5",Large,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Irv,Smith Jr,TE,84,Alabama,8/9/1998,Right,242,6'2",Large,Skin12,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Johnny,Mundt,TE,86,Oregon,11/23/1994,Right,232,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ben,Ellefson,TE,82,L.A.      State,9/1/1996,Right,249,6'3",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Justin,Jefferson,WR,18,Georgia Tech,6/16/1999,Right,195,6'1",Normal,Skin4,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Adam,Thielen,WR,19,None,8/22/1990,Right,195,6'2",Normal,Skin1,Face4,No,Standard,FaceMask5,Clear,Yes,No,Team4,Team4,TapedSmall,TapedSmall,None,None,None,Shoe6,Shoe6,None,None,
K.J.,Osborn,WR,17,"Miami, FL",6/10/1997,Right,203,5'11",Normal,Skin5,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Olabisi,Johnson,WR,81,Boston College,3/17/1997,Right,210,6'0",Normal,Skin2,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jalen,Nailor,WR,83,Marshall,3/2/1999,Right,192,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jalen,Reagor,WR,5,TCU,1/2/1999,Right,197,5'11",Normal,Skin14,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Garrett,Bradbury,C,56,Oregon,6/20/1995,Right,300,6'3",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
QB,Brett,Hundley,3,UCLA,6/15/1993,9003,2001,6,Right,226,6'3",Skinny,Skin3,Face6,No,Standard,FaceMask2,None,No,No,None,None,TapedSmall,TapedSmall,None,None,None,Shoe1,Shoe1,None,None,
QB,Kurt,Benkert,6,Virginia,7/17/1995,9006,8106,4,Right,218,6'1",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
QB,Jake,Fromm,17,Georgia,7/30/1998,9017,0004,0,Right,219,6'2",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
RB,Barry,Sanders,20,Oklahoma State,7/16/1968,9371,8203,10,Right,203,5'8",Normal,Skin4,Face5,No,Revolution,FaceMask2,None,No,Yes,Team3,Team3,None,None,Neoprene,Neoprene,None,Shoe1,Shoe1,None,None,
RB,Bo,Jackson,34,Auburn,7/16/1968,9312,8459,10,Right,227,6'1",Normal,Skin4,Face5,No,Revolution,FaceMask2,None,No,Yes,Team3,Team3,None,None,None,None,None,Shoe1,Shoe1,None,None,
RB,Emmitt,Smith,22,Florida,5/15/1969,0466,0466,10,Right,216,5'9",Normal,Skin4,Face5,No,Revolution,FaceMask2,None,No,Yes,Team3,Team3,None,None,None,None,None,Shoe1,Shoe1,None,None,
RB,Walter,Payton,34,Jackson State,7/25/1955,7062,1025,10,Right,200,5'10",Normal,Skin4,Face5,No,Revolution,FaceMask2,None,No,Yes,Team3,Team3,None,None,None,None,None,Shoe1,Shoe1,None,None,
RB,Franco,Harris,32,Jackson State,11/1/1955,9314,0165,11,Right,230,6'2",Normal,Skin4,Face5,No,Revolution,FaceMask4,None,No,Yes,Team3,Team3,None,None,None,None,None,Shoe1,Shoe1,None,None,
