Key=fname,lname,Position,JerseyNumber,Speed,Agility,Strength,Jumping,Coverage,PassRush,RunCoverage,PassBlocking,RunBlocking,Catch,RunRoute,BreakTackle,HoldOntoBall,PowerRunStyle,PassAccuracy,PassArmStrength,PassReadCoverage,Tackle,KickPower,KickAccuracy,Stamina,Durability,Leadership,Scramble,Composure,Consistency,Aggressiveness,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck,YearsPro

Team = 49ers
Josh,Doctson,WR,18,89,88,66,96,26,30,39,32,27,86,78,54,84,Finesse,16,25,10,34,23,22,93,82,83,41,81,83,15,TCU,12/3/1992,Right,206,"6'2""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Trey,Quinn,WR,14,87,85,59,81,20,32,35,29,54,85,74,44,83,Finesse,29,60,10,27,18,14,90,87,56,50,54,56,12,SMU,12/7/1995,Right,203,72",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Cam,Sims,WR,89,87,82,60,82,20,33,31,45,48,81,71,51,85,Finesse,10,23,10,32,15,19,85,86,62,37,60,62,22,Alabama,1/6/1996,Right,214,77",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Maurice,Harris,WR,13,87,87,63,86,46,35,38,42,48,79,65,57,82,Finesse,39,45,10,48,23,22,89,88,63,62,61,63,40,California,11/11/1992,Right,200,75",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Jordan,Reed,TE,86,85,87,64,85,16,35,41,53,68,95,85,71,72,Finesse,47,62,10,45,25,15,90,80,94,59,92,94,12,Florida,7/3/1990,Right,243,"6' 2""",Normal,Skin 2,Face 15,No,Standard,Type 3,Clear,No,No,Team 3,Team 3,None,None,None,None,None,Style 6,Style 6,None,None,,5
Vernon,Davis,TE,85,87,84,77,88,12,55,63,55,53,88,75,80,84,Finesse,10,25,10,50,15,11,84,90,86,37,84,86,25,Maryland,1/31/1984,Right,250,"6' 3""",Normal,Skin 4,Face 13,No,Revolution,Type 7,None,Yes,No,Team 3,Team 3,Double Black,Double Black,None,None,None,Style 3,Style 3,None,None,,12
Jeremy,Sprinkle,TE,87,84,80,71,75,14,24,31,55,55,77,58,63,79,Balanced,10,26,10,30,19,12,88,89,65,36,63,65,37,Arkansas,8/10/1994,Right,252,"6'5""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Trent,Williams,T,71,76,75,95,67,12,29,31,91,87,20,8,10,98,Power,6,12,10,32,11,10,85,88,96,29,94,96,60,Oklahoma,7/19/1988,Right,318,"6' 5""",Large,Skin 3,Face 7,No,Revolution,Type 23,Dark,No,No,Type 2,Type 2,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,8
Geron,Christian Sr,T,74,63,73,82,72,12,27,32,72,77,29,15,10,86,Balanced,5,16,10,36,18,12,87,92,58,24,56,58,33,Louisville,9/10/1996,Right,318,78",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Morgan,Moses,T,76,60,60,89,64,13,19,24,81,81,35,8,20,93,Power,6,30,10,30,25,25,84,85,85,24,83,85,20,Virginia,3/3/1991,Right,325,"6' 6""",Large,Skin 4,Face 5,No,Standard,Type 10,Clear,No,No,Team 1,Team 1,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,None,,4
Ty,Nsekhe,T,79,73,63,84,73,13,14,18,76,76,40,6,25,74,Balanced,6,24,10,38,25,25,77,85,78,28,76,78,15,Iowa,10/27/1985,Right,338,"6'8""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
Shawn,Lauvao,G,77,64,51,86,45,10,23,28,71,75,17,8,10,92,Power,6,17,10,25,15,28,80,88,81,25,79,81,20,Arizona State,10/26/1987,Right,315,"6' 3""",Large,Skin 2,Face 9,No,Revolution,Type 23,None,No,No,Type 4,Type 4,Taped Small,Taped Small,Neoprene,Neoprene,None,Style 6,Style 6,None,White,,8
Arie,Kouandjio,G,60,56,46,84,74,13,20,27,76,72,20,6,24,80,Balanced,6,20,10,35,20,20,76,73,69,22,67,69,20,Alabama,4/23/1992,Right,316,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Brandon,Scherff,G,75,71,71,92,81,12,24,24,80,94,35,8,25,94,Power,6,30,10,32,25,25,88,85,93,27,91,93,25,Iowa,12/26/1991,Right,319,"6'5""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Tyler,Catalina,G,68,61,64,81,76,12,26,33,69,72,22,6,29,90,Balanced,6,20,10,35,12,15,87,88,60,24,58,60,24,Georgia,1/24/1993,Right,325,"6'6""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Chase,Roullier,C,73,59,63,85,67,20,22,26,75,73,27,6,36,89,Power,6,15,10,31,21,22,81,93,68,23,66,68,38,Wyoming,8/23/1993,Right,317,"6'4""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Matthew,Ioannidis,DE,98,71,66,90,77,26,72,74,45,45,31,7,32,90,Power,6,23,10,83,17,17,83,91,79,27,77,79,78,Temple,1/11/1994,Right,305,"6'3""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Stacy,McGee,DE,92,66,62,88,74,24,75,75,45,45,30,9,20,72,Power,6,26,10,78,25,25,79,85,80,26,78,80,79,Oklahoma,1/27/1990,Right,341,"6'3""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
Jonathan,Allen,DE,93,72,72,85,74,26,76,77,45,45,35,5,28,82,Power,6,21,10,81,9,8,83,85,80,28,78,80,80,Alabama,1/16/1995,Right,288,75",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Ziggy,Hood,DE,90,74,65,87,70,22,67,70,45,45,25,8,10,79,Power,6,20,10,75,20,20,74,87,75,28,73,75,62,Missouri,2/16/1987,Right,305,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,9
Da'Ron,Payne,DT,95,76,65,95,71,26,76,80,45,45,44,8,43,92,Power,6,26,10,81,17,14,79,95,60,29,58,60,77,Alabama,5/27/1997,Right,308,74",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Tim,Settle,DT,97,64,57,88,65,22,71,78,45,45,26,8,39,87,Power,6,16,10,75,15,15,77,89,51,25,49,51,79,Virginia Tech,7/11/1997,Right,328,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Ryan,Kerrigan,OLB,91,81,78,86,69,56,82,83,45,45,62,8,25,85,Power,6,37,10,85,35,30,99,92,95,31,93,95,87,Purdue,8/16/1988,Right,260,"6' 4""",Large,Skin 1,Face 14,No,Standard,Type 7,None,Yes,No,Type 1,Type 1,Double Black,Double Black,None,None,None,Style 6,Style 6,None,None,,7
Ryan,Anderson,OLB,52,81,77,82,71,67,67,72,45,45,58,12,43,87,Balanced,6,24,10,83,16,15,88,89,65,31,63,65,87,Alabama,8/12/1994,Right,253,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Pernell,McPhee,OLB,96,77,79,92,67,67,76,79,45,45,42,8,28,85,Power,6,12,10,83,10,18,91,85,78,29,76,78,87,Mississippi State,12/17/1988,Right,280,"6' 3""",Large,Skin 6,Face 4,No,Standard,Type 6,None,No,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,7
Preston,Smith,OLB,94,82,78,81,83,62,73,76,45,45,55,12,45,76,Balanced,6,20,10,80,37,30,78,93,77,31,75,77,80,"Miami, FL",11/17/1992,Right,265,"6'5""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Josh,Keyes,OLB,50,83,82,75,82,61,66,73,45,45,56,34,49,79,Balanced,6,27,10,73,16,20,91,89,52,31,50,52,71,Boston College,1/23/1993,Right,223,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Zach,Brown,ILB,53,88,88,77,87,58,88,90,45,45,74,8,10,64,Balanced,6,17,10,86,21,20,88,90,93,33,91,93,86,North Carolina,10/23/1989,Right,248,"6' 1""",Normal,Skin 4,Face 7,No,Standard,Type 17,None,No,No,Team 3,Team 3,Taped Large,Taped Large,None,None,None,Style 6,Style 6,None,None,,6
Mason,Foster,ILB,54,78,81,73,67,57,78,80,45,45,65,8,45,87,Balanced,6,25,10,85,20,20,91,87,86,30,84,86,80,Washington,3/1/1989,Right,241,"6' 1""",Normal,Skin 2,Face 2,Yes,Standard,Type 7,None,Yes,No,Team 3,Team 3,Neoprene Large,Neoprene Large,None,None,None,Style 6,Style 6,None,None,,7
Zach,Vigil,ILB,56,83,81,75,82,70,73,79,45,45,65,8,50,72,Balanced,6,18,10,80,22,29,89,91,66,31,64,66,66,Florida State,2/13/1991,Right,240,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Shaun Dion,Hamilton,ILB,51,81,80,78,78,66,69,77,45,45,53,8,31,79,Balanced,6,25,10,79,20,20,89,78,60,31,58,60,88,Alabama,9/11/1995,Right,232,72",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Josh,Harvey-Clemons,ILB,40,81,85,69,80,59,67,72,45,45,67,14,43,74,Balanced,11,30,10,79,15,19,89,88,63,37,61,63,82,Louisville,2/20/1994,Right,226,"6'4""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Josh,Norman,CB,24,88,92,68,85,85,60,69,35,35,80,17,28,87,Finesse,6,35,10,65,20,20,94,97,96,33,94,96,71,None,12/15/1987,Right,200,"6 '0""",Skinny,Skin 3,Face 10,Yes,Revolution,Type 5,Clear,No,No,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,None,Style 2,Style 2,None,None,,6
Quinton,Dunbar,CB,23,91,87,64,85,79,49,54,35,35,72,60,36,77,Finesse,6,37,10,50,15,11,90,89,77,34,75,77,35,Florida,7/22/1992,Right,197,"6'2""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Fabian,Moreau,CB,31,94,90,71,90,70,50,55,35,35,64,19,29,77,Balanced,6,25,10,64,15,16,93,85,64,35,62,64,67,UCLA,4/9/1994,Right,198,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Joshua,Holsey,CB,38,90,89,65,84,72,48,58,35,35,64,17,38,77,Balanced,6,27,10,59,18,17,89,83,53,34,51,53,73,Auburn,6/25/1994,Right,195,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Adonis,Alexander,CB,39,87,83,61,81,74,47,57,35,35,67,16,25,83,Finesse,6,21,10,58,18,13,89,85,58,33,56,58,50,Virginia Tech,11/7/1996,Right,207,75",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Greg,Stroman,CB,37,90,87,54,82,73,43,52,35,35,72,44,23,74,Finesse,6,24,10,49,39,34,91,87,61,34,59,61,54,Virginia Tech,3/8/1996,Right,191,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Danny,Johnson,CB,41,91,82,54,84,73,44,60,35,35,68,22,27,81,Finesse,6,25,10,48,16,12,90,88,52,34,50,52,48,Southern,11/17/1995,Right,185,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
D.J.,Swearinger Sr,SS,36,85,83,67,89,87,66,71,35,35,68,13,45,88,Balanced,11,34,10,66,20,15,93,91,91,38,89,91,92,South Carolina,9/1/1991,Right,205,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,5
Deshazor,Everett,SS,22,87,85,67,92,58,49,55,35,35,60,19,32,75,Balanced,6,29,10,63,14,17,88,89,68,33,66,68,69,Missouri Southern St,2/22/1992,Right,195,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Montae,Nicholson,FS,35,92,84,68,84,73,60,64,35,35,67,20,48,68,Balanced,6,27,10,68,25,25,87,88,73,34,71,73,83,Florida,12/4/1995,Right,216,"6'2""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Troy,Apke,FS,30,94,93,59,94,73,56,61,35,35,63,32,50,85,Balanced,10,30,10,64,16,12,86,93,52,38,50,52,76,Penn State,4/11/1995,Right,198,74",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Dustin,Hopkins,K,3,77,67,61,73,15,11,17,20,20,35,10,10,65,Balanced,30,45,10,28,94,80,88,87,55,44,53,55,15,Florida State,10/1/1990,Right,203,"6'2""",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
Tress,Way,P,5,75,65,44,69,20,11,10,11,14,45,10,10,65,Balanced,50,54,10,29,98,84,82,92,60,52,58,60,12,Oklahoma,4/18/1990,Left,215,"6' 1""",Skinny,Skin 1,Face 6,No,Standard,Type 1,None,No,No,None,None,Single White,None,None,None,None,Style 6,Style 6,None,None,,5
# Team:Redskins players: 53
Team = Saints
Drew,Brees,QB,9,69,63,53,52,19,27,25,25,21,38,14,20,96,Balanced,90,90,99,26,21,35,95,97,99,82,97,99,12,Purdue,1/15/1979,Right,209,"6 '0""",Normal,Skin 17,Face 15,No,Standard,Type 3,None,Yes,No,None,None,Single Black,Single Black,None,None,None,Style 3,Style 3,None,None,,17
Teddy,Bridgewater,QB,5,81,82,53,78,17,23,22,15,15,55,22,34,93,Finesse,81,90,74,29,25,25,92,82,74,82,72,74,12,Louisville,11/10/1992,Right,205,"6' 2""",Normal,Skin 6,Face 7,No,Standard,Type 2,None,No,No,Team 4,None,None,None,None,None,None,Style 3,Style 3,None,None,,4
Taysom,Hill,QB,7,87,83,65,91,56,46,61,38,47,62,42,62,85,Finesse,71,88,60,57,25,20,89,81,60,79,58,60,68,BYU,8/23/1990,Right,221,"6'2""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Alvin,Kamara,RB,41,90,93,73,92,21,26,31,41,34,74,75,85,78,Finesse,27,38,10,29,21,16,86,85,82,51,80,82,33,Tennessee,7/25/1995,Right,215,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Mark,Ingram II,RB,22,88,88,80,80,17,12,23,61,46,72,62,88,95,Balanced,30,35,10,25,25,25,92,83,97,46,95,97,30,Alabama,12/21/1989,Right,215,"5'9""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,7
Mike,Gillislee,RB,25,88,89,74,76,13,29,34,58,60,63,45,83,78,Balanced,28,40,10,33,26,20,93,88,80,46,78,80,35,Florida,11/1/1990,Right,219,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
Zach,Line,FB,42,83,78,67,79,17,30,40,67,70,58,45,85,91,Finesse,15,35,10,44,19,19,86,92,66,37,64,66,45,Ohio State,4/26/1990,Right,233,"6' 1""",Normal,Skin 1,Face 5,No,Standard,Type 7,None,No,No,Type 3,Type 3,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,5
Michael,Thomas,WR,13,89,91,75,90,17,20,20,40,56,95,90,57,82,Finesse,10,24,10,27,23,22,88,90,97,38,95,97,15,Ohio State,3/3/1993,Right,212,"6'3""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Ted,Ginn Jr,WR,19,93,93,45,87,15,36,41,25,54,86,85,40,50,Finesse,10,40,10,35,13,15,95,90,82,39,80,82,25,Ohio State,4/12/1985,Right,180,"5'11""",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,11
Cameron,Meredith,WR,81,89,91,67,90,20,38,35,45,53,89,86,58,85,Finesse,10,29,10,35,18,18,88,87,80,38,78,80,15,Penn State,9/21/1992,Right,207,"6'3""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Tre'quan,Smith,WR,10,89,86,68,89,14,27,32,33,59,81,77,64,87,Finesse,11,35,10,34,18,14,93,92,64,39,62,64,25,UCF,1/7/1996,Right,210,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Austin,Carr,WR,80,86,93,57,81,22,29,34,38,47,81,66,57,85,Finesse,47,55,10,48,20,16,89,88,61,60,59,61,48,Northwestern,12/25/1993,Right,195,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Tommylee,Lewis,WR,11,91,92,55,84,20,26,32,29,46,78,65,33,78,Finesse,26,35,10,27,23,22,91,84,64,50,62,64,15,UTEP,10/24/1992,Right,168,"5'7""",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Travin,Dural,WR,14,88,85,57,75,18,22,28,53,51,82,63,27,64,Finesse,18,33,10,26,20,14,88,83,50,46,48,50,18,LSU,10/19/1993,Right,207,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Josh,Hill,TE,89,83,83,70,87,17,39,45,71,73,84,68,67,67,Balanced,16,40,10,35,20,20,81,89,78,39,76,78,15,Idaho State,5/21/1990,Right,229,"6' 5""",Normal,Skin 1,Face 7,No,Revolution,Type 7,None,No,Yes,Type 2,Type 2,Neoprene Small,Neoprene Small,None,None,None,Style 2,Style 2,None,None,,5
Benjamin,Watson,TE,82,79,74,72,85,14,36,52,64,54,88,72,72,88,Finesse,10,20,10,42,18,14,84,85,91,34,89,91,25,Georgia,12/18/1980,Right,255,"6' 3""",Normal,Skin 5,Face 11,No,Standard,Type 7,None,No,No,Team 4,Team 4,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,14
Michael,Hoomanawanui,TE,84,77,68,84,60,20,48,54,72,54,79,57,78,90,Balanced,6,21,10,50,42,40,78,83,78,29,76,78,70,Illinois,7/4/1988,Right,260,"6' 4""",Normal,Skin 2,Face 3,No,Revolution,Type 7,None,Yes,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,8
Dan,Arnold,TE,85,83,87,64,93,21,36,35,54,50,75,56,63,81,Balanced,6,14,10,35,13,13,84,83,48,31,46,48,25,N/A,3/15/1995,Right,220,78",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Terron,Armstead,T,72,81,75,88,84,17,23,24,83,79,65,34,35,73,Power,6,30,10,37,25,25,92,84,86,31,84,86,20,Arkansas-Pine Bluff,7/23/1991,Right,304,"6' 5""",Large,Skin 4,Face 13,No,Standard,Type 10,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,5
Jermon,Bushrod,T,74,69,63,87,50,12,23,27,71,71,20,6,25,89,Power,6,30,10,27,16,16,90,92,82,27,80,82,35,Towson State,8/19/1984,Right,320,"6' 5""",Large,Skin 4,Face 10,No,Revolution,Type 23,None,No,No,Type 1,Type 1,Double Black,Double Black,None,None,None,Style 3,Style 3,None,None,,11
Ryan,Ramczyk,T,71,63,73,90,76,12,35,39,87,88,39,15,26,94,Power,6,16,10,38,21,23,92,89,92,25,90,92,40,Wisconsin,4/22/1994,Right,314,"6'6""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Michael,Ola,T,65,62,61,84,75,14,18,18,72,73,25,8,24,75,Balanced,6,21,10,29,20,11,77,92,63,24,61,63,20,Hampton,4/19/1988,Right,312,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Andrus,Peat,G,75,66,64,87,80,13,14,19,75,78,30,10,25,67,Power,6,25,10,34,24,22,76,90,88,26,86,88,20,Stanford,11/4/1993,Right,316,"6'7""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Josh,LeRibeus,G,61,60,60,88,68,13,19,24,73,72,40,12,20,89,Power,6,30,10,35,21,20,86,87,69,24,67,69,20,SMU,7/2/1989,Right,312,"6' 3""",Large,Skin 1,Face 5,No,Standard,Type 10,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 3,Style 3,None,None,,6
Larry,Warford,G,67,53,57,90,56,23,22,29,80,78,32,10,25,87,Power,6,25,10,31,26,20,87,88,89,21,87,89,20,Kentucky,7/18/1991,Right,333,"6' 3""",Normal,Skin 3,Face 14,No,Standard,Type 10,None,No,No,Type 1,Type 1,None,None,High White,High White,None,Style 3,Style 3,None,None,,5
Max,Unger,C,60,60,59,87,20,10,25,25,80,74,29,8,10,95,Power,6,17,10,26,19,16,85,89,95,24,93,95,20,Oregon,4/14/1986,Right,305,"6' 5""",Large,Skin 1,Face 7,No,Standard,Type 6,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 3,Style 3,None,None,,9
Will,Clapp,C,64,59,49,76,72,10,17,17,73,73,24,8,10,90,Balanced,6,14,10,26,19,14,84,89,62,23,60,62,20,LSU,9/19/1996,Right,309,77",Extra Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Cameron,Jordan,DE,94,78,79,91,69,48,93,90,45,45,36,9,10,85,Power,6,30,10,89,33,29,91,95,97,30,95,97,83,California,7/10/1989,Right,287,"6' 4""",Large,Skin 3,Face 11,No,Revolution,Type 10,None,No,No,Team 2,Team 2,None,None,None,None,None,Style 6,Style 6,None,None,,7
Trey,Hendrickson,DE,91,84,81,79,81,46,67,72,45,45,44,11,43,84,Balanced,6,23,10,79,17,17,84,92,67,32,65,67,83,North Carolina,12/5/1994,Right,270,"6'4""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Alex,Okafor,DE,57,74,71,79,72,49,80,81,45,45,49,14,40,90,Balanced,6,14,10,84,16,11,88,87,84,28,82,84,83,Texas,2/8/1991,Right,260,"6'4""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
Marcus,Davenport,DE,92,85,75,82,81,37,70,78,45,45,24,7,28,89,Balanced,6,23,10,84,18,16,83,89,56,32,54,56,78,UTSA,9/4/1996,Right,265,78",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Tyeler,Davison,DT,95,67,63,91,82,29,84,82,45,45,30,5,28,77,Power,6,10,10,79,15,14,71,88,85,26,83,85,74,Fresno State,9/23/1992,Right,309,"6'2""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Sheldon,Rankins,DT,98,71,78,86,83,33,75,75,44,45,43,7,33,91,Power,6,23,10,82,17,17,83,90,83,27,81,83,80,Louisville,4/2/1994,Right,305,"6'2""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
David,Onyemata,DT,93,70,71,89,83,27,79,80,44,45,35,5,26,85,Power,6,13,10,80,29,12,81,89,78,27,76,78,81,Colorado,11/13/1992,Right,300,"6'4""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Taylor,Stallworth,DT,76,63,62,79,66,17,74,76,45,45,30,5,34,88,Balanced,6,29,10,78,17,13,81,87,61,25,59,61,74,South Carolina,8/18/1995,Right,305,74",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Alex,Anzalone,OLB,47,85,84,74,75,69,70,75,45,45,58,13,34,72,Balanced,6,25,10,82,28,18,86,78,70,32,68,70,83,Florida,9/22/1994,Right,240,75",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
